subject,qname,own,meta,qtext,actual,confidence
R_2B2jAqqnrElA2sI,jupiter,0,0.47,Jupiter was first discovered by Galileo Galilei,0,0.6
R_2B2jAqqnrElA2sI,Boer,0,0.7,The Crimean War was fought before the Boer Wars,1,0.7
R_2B2jAqqnrElA2sI,moldova,0,0.41,Transnistria is a disputed territory in Moldova,1,0.7
R_2B2jAqqnrElA2sI,alex,0,0.48,Alexander the Great became Pharaoh of Egypt,1,0.8
R_2B2jAqqnrElA2sI,leg,1,0.75,Blackbeard had a wooden leg,0,0.7
R_2B2jAqqnrElA2sI,alpha,0,0.28,An alpha particle is identical to a helium nucleus,1,0.7
R_2B2jAqqnrElA2sI,china,0,0.4,China borders the same number of countries as Russia,1,0.6
R_2B2jAqqnrElA2sI,constant,1,0.19,Avogadro's constant is greater than Planck's constant,1,0.5
R_2B2jAqqnrElA2sI,joan,0,0.4,Joan of Arc fought at the Battle of Agincourt,0,0.5
R_2B2jAqqnrElA2sI,nigeria,0,0.84,Nigeria is the country with most indigenous languages,0,0.7
R_2B2jAqqnrElA2sI,zip,0,0.6,The Empire State Building has its own zip code.,1,0.9
R_2B2jAqqnrElA2sI,khan,0,0.2,Genghis Khan's real name was Temujin,1,0.5
R_2B2jAqqnrElA2sI,norway,0,0.87,Norway separated from Sweden in the 20th Century,1,0.7
R_2B2jAqqnrElA2sI,baikal,0,0.35,Lake Baikal is the deepest lake in the world.,1,0.6
R_2B2jAqqnrElA2sI,billy,1,0.81,Billy the Kid never actually shot anyone dead,0,0.7
R_2B2jAqqnrElA2sI,cyprus,0,0.3,Cyprus is the only country to depict its map on its flag,0,0.8
R_2B2jAqqnrElA2sI,Beijing,0,0.4,Shanghai has a greater population than Beijing,1,0.7
R_2B2jAqqnrElA2sI,Borneo,0,0.3,The island of Borneo is occupied by three countries,1,0.7
R_2B2jAqqnrElA2sI,churchil,0,0.14,Sir Winston churchil was a Labour Prime Minister,0,1
R_2B2jAqqnrElA2sI,einstein,1,0.36,Albert Einstein never won a Nobel Prize in Physics,0,0.7
R_2B2jAqqnrElA2sI,fluffy,1,0.64,There is no German word meaning 'fluffy',0,0.8
R_2B2jAqqnrElA2sI,hydrogen,0,0.57,"When Hydrogen nuclei fuse, total mass decreases",1,0.6
R_2B2jAqqnrElA2sI,indiana,1,0.14,"Of all the American state flags, Indiana's has the most stars.",0,1
R_2B2jAqqnrElA2sI,euro,1,0.85,The currency of Switzerland is the Euro,0,0.8
R_2B2jAqqnrElA2sI,Georgia,0,0.62,Abkhazia is a disputed territory in Georgia.,1,0.6
R_2B2jAqqnrElA2sI,brass,1,0.65,Brass is an alloy of Copper and Mercury,0,0.7
R_2B2jAqqnrElA2sI,faroe,1,0.6,The Faroe Islands are an Icelandic territory.,0,0.5
R_2B2jAqqnrElA2sI,french,0,0.45,There are more native Japanese speakers than native French speakers,1,0.9
R_2B2jAqqnrElA2sI,andes,1,0.68,Part of the Andes mountain range is in Brazil.,0,1
R_2B2jAqqnrElA2sI,aorta,0,0.45,The aorta is a vein,0,0.9
R_2B2jAqqnrElA2sI,bigben,1,0.62,The White House was built before Big Ben,1,0.5
R_2B2jAqqnrElA2sI,Greek,0,0.78,There are 24 letters in the Greek alphabet,1,0.7
R_2B2jAqqnrElA2sI,birm,1,0.8,"Birmingham, Alabama has a larger population than Birmingham, UK.",0,0.6
R_2B2jAqqnrElA2sI,kyrgyz,0,0.11,More people speak Kyrgyz than Uzbek,0,0.8
R_2B2jAqqnrElA2sI,leptons,0,0.15,Leptons are made up of quarks,0,0.9
R_2B2jAqqnrElA2sI,macbeth,0,0.8,William Wallace lived before King Macbeth,0,0.6
R_2B2jAqqnrElA2sI,iberian,1,0.64,Croatia is on the Iberian Peninsula.,0,0.6
R_2B2jAqqnrElA2sI,nero,0,0.6,Nero was the first Roman Emperor,0,0.9
R_2B2jAqqnrElA2sI,rome,0,0.5,The Magna Carta was signed in Rome,0,0.6
R_2B2jAqqnrElA2sI,sahara,1,0.4,The Sahara Desert has a greater area than USA,0,0.8
R_2B2jAqqnrElA2sI,cow,1,0.68,'Cheval' is French for 'cow',0,1
R_2B2jAqqnrElA2sI,Tin,1,0.78,The chemical symbol for Tin is Sn,1,0.6
R_2B2jAqqnrElA2sI,widow,1,0.24,Napoleon Bonaparte's first wife was a widow,1,0.7
R_2B2jAqqnrElA2sI,rocket,0,0.16,Stephenson's Rocket was the first steam locomotive,0,0.6
R_2B2jAqqnrElA2sI,nitrogen,1,0.74,Earth's atmosphere is mostly Nitrogen,1,1
R_2B2jAqqnrElA2sI,riverSA,0,0.47,The Rub' al Khali is the longest river in Saudi Arabia.,0,0.8
R_2B2jAqqnrElA2sI,vjday,0,0.34,VJ Day occurred prior to VE Day,0,0.7
R_2B2jAqqnrElA2sI,landl,0,0.68,Paraguay is a landlocked country.,1,0.7
R_2B2jAqqnrElA2sI,louis,1,0.85,Marie Antoinette was married to Louis XVI,1,0.9
R_2B2jAqqnrElA2sI,uranus,0,0.74,Uranus is bigger than Saturn,0,0.7
R_2B2jAqqnrElA2sI,death,0,0.57,Socrates was sentenced to death,1,0.8
R_2B2jAqqnrElA2sI,Rosetta,0,0.37,The Rosetta Stone contains an Ancient Greek section,1,0.6
R_2B2jAqqnrElA2sI,anagram,1,0.67,There are no single word anagrams of the word 'anagram',1,0.7
R_2B2jAqqnrElA2sI,dot,1,0.16,The dot above an 'i' or 'j' is called a 'tittle',1,0.6
R_2B2jAqqnrElA2sI,iron,1,0.6,The Iron Age comes after the Bronze Age,1,0.8
R_2B2jAqqnrElA2sI,custer,1,0.8,Custer was defeated at Little Bighorn,1,0.9
R_2B2jAqqnrElA2sI,newz,1,0.63,Wellington is located on New Zealand's North Island.,1,0.6
R_2B2jAqqnrElA2sI,Ocean,0,0.34,The Indian Ocean is the third largest ocean in the world,1,0.6
R_2B2jAqqnrElA2sI,Berlin,1,0.7,The Berlin Wall was constructed by East Germany,1,0.7
R_2B2jAqqnrElA2sI,africa,1,0.25,There are more countries in Africa than Asia,1,0.6
R_2B2jAqqnrElA2sI,lincoln,1,0.2,Schuyler Colfax was Abraham Lincoln's Vice President,0,0.6
R_2B2jAqqnrElA2sI,atlantic,0,0.24,Columbus crossed the Atlantic in the Mary Rose,0,0.9
R_2B2jAqqnrElA2sI,femur,1,0.61,The longest bone in the human body is the femur,1,0.9
R_2B2jAqqnrElA2sI,year,1,0.85,A lightyear is a unit of distance,1,1
R_2B2jAqqnrElA2sI,Memphis,1,0.95,Memphis is the state capital of Tennessee,0,1
R_3O0RemDLswNlAgJ,station,1,0.7,Grand Central in New York is the world's most used train station.,0,0.7
R_3O0RemDLswNlAgJ,letters,1,0.8,There are more 5 letter words than 12 letter words,0,0.9
R_3O0RemDLswNlAgJ,japan,0,0.75,Japan has the world's highest life expectancy,0,0.7
R_3O0RemDLswNlAgJ,kili,1,0.65,Mount Kilimanjaro is higher than Denali,0,0.7
R_3O0RemDLswNlAgJ,nile,1,0.5,The Nile River is more than double the length of the Volga,0,0.6
R_3O0RemDLswNlAgJ,muon,0,0.5,A muon has negative electric charge,1,0.5
R_3O0RemDLswNlAgJ,insects,1,0.8,Centipedes are considered insects,0,0.8
R_3O0RemDLswNlAgJ,jhb,1,0.6,Johannesburg is one of South Africa's three capital cities,0,0.7
R_3O0RemDLswNlAgJ,wu,0,0.4,More people speak Wu Chinese than Cantonese,1,0.6
R_3O0RemDLswNlAgJ,living,1,0.5,More living languages originate in N/S America than Europe,1,0.5
R_3O0RemDLswNlAgJ,mozam,0,0.5,Portuguese is the official language of Mozambique,1,0.5
R_3O0RemDLswNlAgJ,red,1,0.55,Red is higher frequency light than Blue,0,0.6
R_3O0RemDLswNlAgJ,russian,1,0.5,The Russian Cyrillic alphabet contains 29 letters,0,0.5
R_3O0RemDLswNlAgJ,eggs,1,0.8,A monotreme is a mammal which lays eggs,1,1
R_3O0RemDLswNlAgJ,ecuador,1,0.7,The point furthest from Earth's center is in Ecuador.,1,0.8
R_3O0RemDLswNlAgJ,jupiter,1,0.5,Jupiter was first discovered by Galileo Galilei,0,0.5
R_3O0RemDLswNlAgJ,Boer,0,0.5,The Crimean War was fought before the Boer Wars,1,0.5
R_3O0RemDLswNlAgJ,moldova,0,0.4,Transnistria is a disputed territory in Moldova,1,0.6
R_3O0RemDLswNlAgJ,alex,1,0.7,Alexander the Great became Pharaoh of Egypt,1,0.7
R_3O0RemDLswNlAgJ,leg,1,0.65,Blackbeard had a wooden leg,0,0.6
R_3O0RemDLswNlAgJ,alpha,0,0.6,An alpha particle is identical to a helium nucleus,1,0.6
R_3O0RemDLswNlAgJ,china,0,0.55,China borders the same number of countries as Russia,1,0.6
R_3O0RemDLswNlAgJ,constant,0,0.5,Avogadro's constant is greater than Planck's constant,1,0.5
R_3O0RemDLswNlAgJ,joan,0,0.5,Joan of Arc fought at the Battle of Agincourt,0,0.5
R_3O0RemDLswNlAgJ,nigeria,1,0.5,Nigeria is the country with most indigenous languages,0,0.5
R_3O0RemDLswNlAgJ,zip,0,0.4,The Empire State Building has its own zip code.,1,0.6
R_3O0RemDLswNlAgJ,khan,0,0.5,Genghis Khan's real name was Temujin,1,0.5
R_3O0RemDLswNlAgJ,norway,0,0.5,Norway separated from Sweden in the 20th Century,1,0.5
R_3O0RemDLswNlAgJ,baikal,0,0.5,Lake Baikal is the deepest lake in the world.,1,0.5
R_3O0RemDLswNlAgJ,billy,0,0.5,Billy the Kid never actually shot anyone dead,0,0.7
R_3O0RemDLswNlAgJ,cyprus,0,0.5,Cyprus is the only country to depict its map on its flag,0,0.5
R_3O0RemDLswNlAgJ,Beijing,1,0.6,Shanghai has a greater population than Beijing,1,0.7
R_3O0RemDLswNlAgJ,Borneo,1,0.5,The island of Borneo is occupied by three countries,1,0.5
R_3O0RemDLswNlAgJ,churchil,1,0.6,Sir Winston churchil was a Labour Prime Minister,0,0.7
R_3O0RemDLswNlAgJ,einstein,0,0.05,Albert Einstein never won a Nobel Prize in Physics,0,1
R_3O0RemDLswNlAgJ,fluffy,0,0.5,There is no German word meaning 'fluffy',0,0.5
R_3O0RemDLswNlAgJ,hydrogen,0,0.5,"When Hydrogen nuclei fuse, total mass decreases",1,0.5
R_3O0RemDLswNlAgJ,indiana,0,0.25,"Of all the American state flags, Indiana's has the most stars.",0,0.6
R_3O0RemDLswNlAgJ,euro,0,0.2,The currency of Switzerland is the Euro,0,0.9
R_3O0RemDLswNlAgJ,Georgia,0,0.5,Abkhazia is a disputed territory in Georgia.,1,0.5
R_3O0RemDLswNlAgJ,brass,0,0.2,Brass is an alloy of Copper and Mercury,0,0.9
R_3O0RemDLswNlAgJ,faroe,0,0.5,The Faroe Islands are an Icelandic territory.,0,0.5
R_3O0RemDLswNlAgJ,french,0,0.25,There are more native Japanese speakers than native French speakers,1,0.8
R_3O0RemDLswNlAgJ,andes,0,0.5,Part of the Andes mountain range is in Brazil.,0,0.6
R_3O0RemDLswNlAgJ,aorta,0,0.5,The aorta is a vein,0,0.5
R_3O0RemDLswNlAgJ,bigben,1,0.75,The White House was built before Big Ben,1,0.8
R_3O0RemDLswNlAgJ,Greek,1,0.6,There are 24 letters in the Greek alphabet,1,0.6
R_3O0RemDLswNlAgJ,birm,0,0.5,"Birmingham, Alabama has a larger population than Birmingham, UK.",0,0.5
R_3O0RemDLswNlAgJ,kyrgyz,1,0.5,More people speak Kyrgyz than Uzbek,0,0.5
R_3O0RemDLswNlAgJ,leptons,0,0.5,Leptons are made up of quarks,0,0.5
R_3O0RemDLswNlAgJ,macbeth,0,0.45,William Wallace lived before King Macbeth,0,0.6
R_3O0RemDLswNlAgJ,iberian,1,0.5,Croatia is on the Iberian Peninsula.,0,0.5
R_3O0RemDLswNlAgJ,nero,1,0.55,Nero was the first Roman Emperor,0,0.6
R_3O0RemDLswNlAgJ,rome,0,0.65,The Magna Carta was signed in Rome,0,0.7
R_3O0RemDLswNlAgJ,sahara,0,0.4,The Sahara Desert has a greater area than USA,0,0.6
R_3O0RemDLswNlAgJ,cow,1,0.55,'Cheval' is French for 'cow',0,0.5
R_3O0RemDLswNlAgJ,Tin,1,0.75,The chemical symbol for Tin is Sn,1,0.9
R_3O0RemDLswNlAgJ,widow,0,0.5,Napoleon Bonaparte's first wife was a widow,1,0.5
R_3O0RemDLswNlAgJ,rocket,0,0.5,Stephenson's Rocket was the first steam locomotive,0,0.5
R_3O0RemDLswNlAgJ,nitrogen,1,0.6,Earth's atmosphere is mostly Nitrogen,1,0.6
R_3O0RemDLswNlAgJ,riverSA,0,0.5,The Rub' al Khali is the longest river in Saudi Arabia.,0,0.5
R_3O0RemDLswNlAgJ,vjday,0,0.5,VJ Day occurred prior to VE Day,0,0.5
R_3O0RemDLswNlAgJ,landl,1,0.75,Paraguay is a landlocked country.,1,0.9
R_3O0RemDLswNlAgJ,louis,1,0.5,Marie Antoinette was married to Louis XVI,1,0.5
R_3O0RemDLswNlAgJ,uranus,0,0.2,Uranus is bigger than Saturn,0,0.8
R_3O0RemDLswNlAgJ,death,1,0.75,Socrates was sentenced to death,1,0.8
R_3O0RemDLswNlAgJ,Rosetta,1,0.55,The Rosetta Stone contains an Ancient Greek section,1,0.5
R_3O0RemDLswNlAgJ,anagram,0,0.25,There are no single word anagrams of the word 'anagram',1,0.7
R_3O0RemDLswNlAgJ,dot,1,0.55,The dot above an 'i' or 'j' is called a 'tittle',1,0.6
R_3O0RemDLswNlAgJ,iron,1,0.8,The Iron Age comes after the Bronze Age,1,0.9
R_3O0RemDLswNlAgJ,custer,0,0.5,Custer was defeated at Little Bighorn,1,0.5
R_3O0RemDLswNlAgJ,newz,0,0.5,Wellington is located on New Zealand's North Island.,1,0.5
R_3O0RemDLswNlAgJ,Ocean,0,0.5,The Indian Ocean is the third largest ocean in the world,1,0.5
R_3O0RemDLswNlAgJ,Berlin,1,0.55,The Berlin Wall was constructed by East Germany,1,0.6
R_3O0RemDLswNlAgJ,africa,1,0.65,There are more countries in Africa than Asia,1,0.7
R_3O0RemDLswNlAgJ,lincoln,0,0.25,Schuyler Colfax was Abraham Lincoln's Vice President,0,0.7
R_3O0RemDLswNlAgJ,atlantic,0,0.25,Columbus crossed the Atlantic in the Mary Rose,0,0.8
R_3O0RemDLswNlAgJ,femur,1,0.8,The longest bone in the human body is the femur,1,0.9
R_3O0RemDLswNlAgJ,year,1,0.85,A lightyear is a unit of distance,1,0.9
R_3O0RemDLswNlAgJ,Memphis,0,0.1,Memphis is the state capital of Tennessee,0,1
R_3QtRy9Ka6Y3h3vr,station,1,0.5,Grand Central in New York is the world's most used train station.,0,0.5
R_3QtRy9Ka6Y3h3vr,letters,1,0.5,There are more 5 letter words than 12 letter words,0,0.5
R_3QtRy9Ka6Y3h3vr,japan,1,0.5,Japan has the world's highest life expectancy,0,0.6
R_3QtRy9Ka6Y3h3vr,kili,0,0.5,Mount Kilimanjaro is higher than Denali,0,0.5
R_3QtRy9Ka6Y3h3vr,nile,1,0.5,The Nile River is more than double the length of the Volga,0,0.5
R_3QtRy9Ka6Y3h3vr,muon,0,0.5,A muon has negative electric charge,1,0.5
R_3QtRy9Ka6Y3h3vr,insects,1,0.5,Centipedes are considered insects,0,0.8
R_3QtRy9Ka6Y3h3vr,jhb,0,0.5,Johannesburg is one of South Africa's three capital cities,0,0.5
R_3QtRy9Ka6Y3h3vr,wu,1,0.5,More people speak Wu Chinese than Cantonese,1,0.5
R_3QtRy9Ka6Y3h3vr,living,1,0.5,More living languages originate in N/S America than Europe,1,0.5
R_3QtRy9Ka6Y3h3vr,mozam,0,0.5,Portuguese is the official language of Mozambique,1,0.5
R_3QtRy9Ka6Y3h3vr,red,1,0.5,Red is higher frequency light than Blue,0,0.7
R_3QtRy9Ka6Y3h3vr,russian,1,0.5,The Russian Cyrillic alphabet contains 29 letters,0,0.7
R_3QtRy9Ka6Y3h3vr,eggs,0,0.5,A monotreme is a mammal which lays eggs,1,0.5
R_3QtRy9Ka6Y3h3vr,ecuador,1,0.5,The point furthest from Earth's center is in Ecuador.,1,0.5
R_3QtRy9Ka6Y3h3vr,jupiter,1,0.5,Jupiter was first discovered by Galileo Galilei,0,0.5
R_3QtRy9Ka6Y3h3vr,Boer,1,0.5,The Crimean War was fought before the Boer Wars,1,0.5
R_3QtRy9Ka6Y3h3vr,moldova,0,0.5,Transnistria is a disputed territory in Moldova,1,0.6
R_3QtRy9Ka6Y3h3vr,alex,1,0.5,Alexander the Great became Pharaoh of Egypt,1,0.5
R_3QtRy9Ka6Y3h3vr,leg,0,0.5,Blackbeard had a wooden leg,0,0.5
R_3QtRy9Ka6Y3h3vr,alpha,1,0.5,An alpha particle is identical to a helium nucleus,1,0.5
R_3QtRy9Ka6Y3h3vr,china,1,0.5,China borders the same number of countries as Russia,1,0.7
R_3QtRy9Ka6Y3h3vr,constant,1,0.5,Avogadro's constant is greater than Planck's constant,1,0.5
R_3QtRy9Ka6Y3h3vr,joan,1,0.5,Joan of Arc fought at the Battle of Agincourt,0,0.5
R_3QtRy9Ka6Y3h3vr,nigeria,1,0.5,Nigeria is the country with most indigenous languages,0,0.5
R_3QtRy9Ka6Y3h3vr,zip,1,0.5,The Empire State Building has its own zip code.,1,0.8
R_3QtRy9Ka6Y3h3vr,khan,0,0.5,Genghis Khan's real name was Temujin,1,0.8
R_3QtRy9Ka6Y3h3vr,norway,1,0.5,Norway separated from Sweden in the 20th Century,1,0.5
R_3QtRy9Ka6Y3h3vr,baikal,1,0.5,Lake Baikal is the deepest lake in the world.,1,0.5
R_3QtRy9Ka6Y3h3vr,billy,1,0.5,Billy the Kid never actually shot anyone dead,0,0.5
R_3QtRy9Ka6Y3h3vr,cyprus,1,0.5,Cyprus is the only country to depict its map on its flag,0,0.5
R_3QtRy9Ka6Y3h3vr,Beijing,1,0.5,Shanghai has a greater population than Beijing,1,0.7
R_3QtRy9Ka6Y3h3vr,Borneo,1,0.5,The island of Borneo is occupied by three countries,1,0.5
R_3QtRy9Ka6Y3h3vr,churchil,1,0.5,Sir Winston churchil was a Labour Prime Minister,0,0.5
R_3QtRy9Ka6Y3h3vr,einstein,0,0.5,Albert Einstein never won a Nobel Prize in Physics,0,0.7
R_3QtRy9Ka6Y3h3vr,fluffy,0,0.5,There is no German word meaning 'fluffy',0,0.5
R_3QtRy9Ka6Y3h3vr,hydrogen,1,0.5,"When Hydrogen nuclei fuse, total mass decreases",1,0.5
R_3QtRy9Ka6Y3h3vr,indiana,0,0.5,"Of all the American state flags, Indiana's has the most stars.",0,0.9
R_3QtRy9Ka6Y3h3vr,euro,1,0.5,The currency of Switzerland is the Euro,0,0.5
R_3QtRy9Ka6Y3h3vr,Georgia,1,0.5,Abkhazia is a disputed territory in Georgia.,1,0.5
R_3QtRy9Ka6Y3h3vr,brass,1,0.5,Brass is an alloy of Copper and Mercury,0,0.5
R_3QtRy9Ka6Y3h3vr,faroe,0,0.5,The Faroe Islands are an Icelandic territory.,0,0.5
R_3QtRy9Ka6Y3h3vr,french,1,0.5,There are more native Japanese speakers than native French speakers,1,0.5
R_3QtRy9Ka6Y3h3vr,andes,1,0.5,Part of the Andes mountain range is in Brazil.,0,0.5
R_3QtRy9Ka6Y3h3vr,aorta,1,0.5,The aorta is a vein,0,1
R_3QtRy9Ka6Y3h3vr,bigben,0,0.5,The White House was built before Big Ben,1,0.5
R_3QtRy9Ka6Y3h3vr,Greek,0,0.5,There are 24 letters in the Greek alphabet,1,0.5
R_3QtRy9Ka6Y3h3vr,birm,1,0.5,"Birmingham, Alabama has a larger population than Birmingham, UK.",0,0.5
R_3QtRy9Ka6Y3h3vr,kyrgyz,0,0.5,More people speak Kyrgyz than Uzbek,0,0.5
R_3QtRy9Ka6Y3h3vr,leptons,0,0.5,Leptons are made up of quarks,0,0.5
R_3QtRy9Ka6Y3h3vr,macbeth,1,0.5,William Wallace lived before King Macbeth,0,0.6
R_3QtRy9Ka6Y3h3vr,iberian,0,0.5,Croatia is on the Iberian Peninsula.,0,0.5
R_3QtRy9Ka6Y3h3vr,nero,1,0.5,Nero was the first Roman Emperor,0,0.5
R_3QtRy9Ka6Y3h3vr,rome,0,0.5,The Magna Carta was signed in Rome,0,0.5
R_3QtRy9Ka6Y3h3vr,sahara,1,0.5,The Sahara Desert has a greater area than USA,0,0.5
R_3QtRy9Ka6Y3h3vr,cow,0,0.5,'Cheval' is French for 'cow',0,0.5
R_3QtRy9Ka6Y3h3vr,Tin,1,0.5,The chemical symbol for Tin is Sn,1,0.5
R_3QtRy9Ka6Y3h3vr,widow,1,0.5,Napoleon Bonaparte's first wife was a widow,1,0.5
R_3QtRy9Ka6Y3h3vr,rocket,0,0.5,Stephenson's Rocket was the first steam locomotive,0,0.5
R_3QtRy9Ka6Y3h3vr,nitrogen,0,0.5,Earth's atmosphere is mostly Nitrogen,1,0.5
R_3QtRy9Ka6Y3h3vr,riverSA,1,0.5,The Rub' al Khali is the longest river in Saudi Arabia.,0,0.5
R_3QtRy9Ka6Y3h3vr,vjday,1,0.5,VJ Day occurred prior to VE Day,0,0.5
R_3QtRy9Ka6Y3h3vr,landl,1,0.5,Paraguay is a landlocked country.,1,0.5
R_3QtRy9Ka6Y3h3vr,louis,1,0.5,Marie Antoinette was married to Louis XVI,1,0.5
R_3QtRy9Ka6Y3h3vr,uranus,1,0.5,Uranus is bigger than Saturn,0,0.8
R_3QtRy9Ka6Y3h3vr,death,1,0.5,Socrates was sentenced to death,1,0.5
R_3QtRy9Ka6Y3h3vr,Rosetta,1,0.5,The Rosetta Stone contains an Ancient Greek section,1,0.5
R_3QtRy9Ka6Y3h3vr,anagram,1,0.5,There are no single word anagrams of the word 'anagram',1,0.5
R_3QtRy9Ka6Y3h3vr,dot,1,0.5,The dot above an 'i' or 'j' is called a 'tittle',1,0.7
R_3QtRy9Ka6Y3h3vr,iron,1,0.5,The Iron Age comes after the Bronze Age,1,0.5
R_3QtRy9Ka6Y3h3vr,custer,1,0.5,Custer was defeated at Little Bighorn,1,0.6
R_3QtRy9Ka6Y3h3vr,newz,1,0.5,Wellington is located on New Zealand's North Island.,1,0.5
R_3QtRy9Ka6Y3h3vr,Ocean,1,0.5,The Indian Ocean is the third largest ocean in the world,1,0.7
R_3QtRy9Ka6Y3h3vr,Berlin,1,0.5,The Berlin Wall was constructed by East Germany,1,0.5
R_3QtRy9Ka6Y3h3vr,africa,1,0.5,There are more countries in Africa than Asia,1,0.5
R_3QtRy9Ka6Y3h3vr,lincoln,0,0.5,Schuyler Colfax was Abraham Lincoln's Vice President,0,0.5
R_3QtRy9Ka6Y3h3vr,atlantic,1,0.5,Columbus crossed the Atlantic in the Mary Rose,0,0.5
R_3QtRy9Ka6Y3h3vr,femur,1,0.5,The longest bone in the human body is the femur,1,0.7
R_3QtRy9Ka6Y3h3vr,year,1,0.5,A lightyear is a unit of distance,1,1
R_3QtRy9Ka6Y3h3vr,Memphis,1,0.5,Memphis is the state capital of Tennessee,0,0.9
R_2ya1ojb5hxofzJg,station,1,0.5,Grand Central in New York is the world's most used train station.,0,0.5
R_2ya1ojb5hxofzJg,letters,1,0.5,There are more 5 letter words than 12 letter words,0,1
R_2ya1ojb5hxofzJg,japan,1,0.5,Japan has the world's highest life expectancy,0,0.9
R_2ya1ojb5hxofzJg,kili,0,0.5,Mount Kilimanjaro is higher than Denali,0,0.5
R_2ya1ojb5hxofzJg,nile,0,0.5,The Nile River is more than double the length of the Volga,0,0.5
R_2ya1ojb5hxofzJg,muon,0,0.5,A muon has negative electric charge,1,0.5
R_2ya1ojb5hxofzJg,insects,0,0.5,Centipedes are considered insects,0,0.5
R_2ya1ojb5hxofzJg,jhb,0,0.5,Johannesburg is one of South Africa's three capital cities,0,0.5
R_2ya1ojb5hxofzJg,wu,0,0.5,More people speak Wu Chinese than Cantonese,1,0.5
R_2ya1ojb5hxofzJg,living,1,0.5,More living languages originate in N/S America than Europe,1,0.5
R_2ya1ojb5hxofzJg,mozam,0,0.5,Portuguese is the official language of Mozambique,1,0.5
R_2ya1ojb5hxofzJg,red,0,0.5,Red is higher frequency light than Blue,0,0.5
R_2ya1ojb5hxofzJg,russian,1,0.5,The Russian Cyrillic alphabet contains 29 letters,0,0.5
R_2ya1ojb5hxofzJg,eggs,0,0.5,A monotreme is a mammal which lays eggs,1,0.5
R_2ya1ojb5hxofzJg,ecuador,0,0.5,The point furthest from Earth's center is in Ecuador.,1,0.5
R_2ya1ojb5hxofzJg,jupiter,1,0.5,Jupiter was first discovered by Galileo Galilei,0,0.5
R_2ya1ojb5hxofzJg,Boer,0,0.5,The Crimean War was fought before the Boer Wars,1,0.5
R_2ya1ojb5hxofzJg,moldova,1,0.5,Transnistria is a disputed territory in Moldova,1,0.5
R_2ya1ojb5hxofzJg,alex,0,0.5,Alexander the Great became Pharaoh of Egypt,1,0.5
R_2ya1ojb5hxofzJg,leg,1,0.5,Blackbeard had a wooden leg,0,0.5
R_2ya1ojb5hxofzJg,alpha,1,0.5,An alpha particle is identical to a helium nucleus,1,0.5
R_2ya1ojb5hxofzJg,china,1,0.5,China borders the same number of countries as Russia,1,0.5
R_2ya1ojb5hxofzJg,constant,1,0.5,Avogadro's constant is greater than Planck's constant,1,0.5
R_2ya1ojb5hxofzJg,joan,0,0.5,Joan of Arc fought at the Battle of Agincourt,0,0.5
R_2ya1ojb5hxofzJg,nigeria,0,0.5,Nigeria is the country with most indigenous languages,0,0.6
R_2ya1ojb5hxofzJg,zip,0,0.5,The Empire State Building has its own zip code.,1,0.5
R_2ya1ojb5hxofzJg,khan,1,0.5,Genghis Khan's real name was Temujin,1,0.5
R_2ya1ojb5hxofzJg,norway,1,0.5,Norway separated from Sweden in the 20th Century,1,0.5
R_2ya1ojb5hxofzJg,baikal,0,0.5,Lake Baikal is the deepest lake in the world.,1,0.5
R_2ya1ojb5hxofzJg,billy,0,0.5,Billy the Kid never actually shot anyone dead,0,1
R_2ya1ojb5hxofzJg,cyprus,0,0.5,Cyprus is the only country to depict its map on its flag,0,0.5
R_2ya1ojb5hxofzJg,Beijing,0,0.5,Shanghai has a greater population than Beijing,1,0.6
R_2ya1ojb5hxofzJg,Borneo,1,0.5,The island of Borneo is occupied by three countries,1,0.5
R_2ya1ojb5hxofzJg,churchil,0,0.5,Sir Winston churchil was a Labour Prime Minister,0,0.5
R_2ya1ojb5hxofzJg,einstein,0,0.5,Albert Einstein never won a Nobel Prize in Physics,0,0.5
R_2ya1ojb5hxofzJg,fluffy,0,0.5,There is no German word meaning 'fluffy',0,0.5
R_2ya1ojb5hxofzJg,hydrogen,0,0.5,"When Hydrogen nuclei fuse, total mass decreases",1,0.5
R_2ya1ojb5hxofzJg,indiana,0,0.5,"Of all the American state flags, Indiana's has the most stars.",0,0.5
R_2ya1ojb5hxofzJg,euro,1,0.75,The currency of Switzerland is the Euro,0,0.5
R_2ya1ojb5hxofzJg,Georgia,0,0.5,Abkhazia is a disputed territory in Georgia.,1,0.5
R_2ya1ojb5hxofzJg,brass,0,0.5,Brass is an alloy of Copper and Mercury,0,0.5
R_2ya1ojb5hxofzJg,faroe,1,0.5,The Faroe Islands are an Icelandic territory.,0,0.5
R_2ya1ojb5hxofzJg,french,1,0.5,There are more native Japanese speakers than native French speakers,1,0.5
R_2ya1ojb5hxofzJg,andes,0,0.5,Part of the Andes mountain range is in Brazil.,0,0.5
R_2ya1ojb5hxofzJg,aorta,1,0.5,The aorta is a vein,0,0.6
R_2ya1ojb5hxofzJg,bigben,0,0.5,The White House was built before Big Ben,1,0.5
R_2ya1ojb5hxofzJg,Greek,0,0.5,There are 24 letters in the Greek alphabet,1,0.5
R_2ya1ojb5hxofzJg,birm,0,0.5,"Birmingham, Alabama has a larger population than Birmingham, UK.",0,0.5
