q,"confidence_(0.5, 0.55]","confidence_(0.55, 0.6]","confidence_(0.6, 0.65]","confidence_(0.65, 0.7]","confidence_(0.7, 0.75]","confidence_(0.75, 0.8]","confidence_(0.8, 0.85]","confidence_(0.85, 0.9]","confidence_(0.9, 0.95]","confidence_(0.95, 1.0]","meta_(0.0, 0.05]","meta_(0.05, 0.1]","meta_(0.1, 0.15]","meta_(0.15, 0.2]","meta_(0.2, 0.25]","meta_(0.25, 0.3]","meta_(0.3, 0.35]","meta_(0.35, 0.4]","meta_(0.4, 0.45]","meta_(0.45, 0.5]","meta_(0.5, 0.55]","meta_(0.55, 0.6]","meta_(0.6, 0.65]","meta_(0.65, 0.7]","meta_(0.7, 0.75]","meta_(0.75, 0.8]","meta_(0.8, 0.85]","meta_(0.85, 0.9]","meta_(0.9, 0.95]","meta_(0.95, 1.0]",number_of_participants,own,x0_dermatology,x0_state,x0_trivia_Beijing,x0_trivia_Berlin,x0_trivia_Boer,x0_trivia_Borneo,x0_trivia_Georgia,x0_trivia_Greek,x0_trivia_Memphis,x0_trivia_Ocean,x0_trivia_Rosetta,x0_trivia_Tin,x0_trivia_africa,x0_trivia_alex,x0_trivia_alpha,x0_trivia_anagram,x0_trivia_andes,x0_trivia_aorta,x0_trivia_atlantic,x0_trivia_baikal,x0_trivia_bigben,x0_trivia_billy,x0_trivia_birm,x0_trivia_brass,x0_trivia_china,x0_trivia_churchil,x0_trivia_constant,x0_trivia_cow,x0_trivia_custer,x0_trivia_cyprus,x0_trivia_death,x0_trivia_dot,x0_trivia_ecuador,x0_trivia_eggs,x0_trivia_einstein,x0_trivia_euro,x0_trivia_faroe,x0_trivia_femur,x0_trivia_fluffy,x0_trivia_french,x0_trivia_hydrogen,x0_trivia_iberian,x0_trivia_indiana,x0_trivia_insects,x0_trivia_iron,x0_trivia_japan,x0_trivia_jhb,x0_trivia_joan,x0_trivia_jupiter,x0_trivia_khan,x0_trivia_kili,x0_trivia_kyrgyz,x0_trivia_landl,x0_trivia_leg,x0_trivia_leptons,x0_trivia_letters,x0_trivia_lincoln,x0_trivia_living,x0_trivia_louis,x0_trivia_macbeth,x0_trivia_moldova,x0_trivia_mozam,x0_trivia_muon,x0_trivia_nero,x0_trivia_newz,x0_trivia_nigeria,x0_trivia_nile,x0_trivia_nitrogen,x0_trivia_norway,x0_trivia_red,x0_trivia_riverSA,x0_trivia_rocket,x0_trivia_rome,x0_trivia_russian,x0_trivia_sahara,x0_trivia_station,x0_trivia_uranus,x0_trivia_vjday,x0_trivia_widow,x0_trivia_wu,x0_trivia_year,x0_trivia_zip,actual
31 - Malignant ListaImagens\melanocytic_naevi_intradermal3.jpg,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.2,0.0,0.24,0.0,0.12,0.0,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,-1.1817437857851338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32 - Malignant ListaImagens\melanoma12.jpg,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.44,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0,0.32,-1.1817437857851338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33 - Malignant ListaImagens\melanoma14.jpg,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.2,0.0,0.04,0.0,0.04,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,-1.1817437857851338,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35 - Malignant ListaImagens\melanoma33.jpg,0.0,0.08,0.0,0.24,0.0,0.44,0.0,0.2,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.16,0.0,0.32,0.0,0.16,0.0,0.08,0.0,0.12,0.0,0.04,0.0,0.04,0.0,0.0,-1.1817437857851338,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36 - Benign ListaImagens\furuncle7.jpg,0.0,0.04,0.0,0.08,0.0,0.2,0.0,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.04,0.0,0.16,0.0,0.12,0.0,0.0,0.0,0.04,-1.1817437857851338,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36 - Malignant ListaImagens\melanoma58.jpg,0.0,0.04,0.0,0.04,0.0,0.52,0.0,0.28,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.08,0.0,0.2,0.0,0.12,0.0,0.24,0.0,0.04,0.0,0.08,-1.1817437857851338,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37 - Benign ListaImagens\granuloma_pyogenic11.jpg,0.0,0.04,0.0,0.28,0.0,0.36,0.0,0.24,0.0,0.08,0.0,0.16,0.0,0.04,0.0,0.28,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.08,0.0,0.08,0.0,0.04,0.0,0.0,-1.1817437857851338,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37 - Malignant ListaImagens\melanoma70.jpg,0.0,0.0,0.0,0.12,0.0,0.4,0.0,0.44,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.16,0.0,0.2,0.0,0.2,0.0,0.04,0.0,0.2,0.0,0.04,-1.1817437857851338,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4 - benign xanthogranuloma.jpg,0.0,0.16,0.0,0.16,0.0,0.28,0.0,0.32,0.0,0.04,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.24,0.0,0.16,0.0,0.04,0.0,0.2,0.0,0.08,0.0,0.04,0.0,0.0,-1.1817437857851338,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 - malignant superficial spreading melanoma.jpg,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.24,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.28,0.0,0.6,-1.1817437857851338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41 - Malignant ListaImagens\fibroxanthoma-atypical_fibroxanthoma1.jpg,0.0,0.16,0.0,0.08,0.0,0.28,0.0,0.32,0.0,0.16,0.0,0.08,0.0,0.16,0.0,0.12,0.0,0.08,0.0,0.2,0.0,0.04,0.0,0.08,0.0,0.08,0.0,0.04,0.0,0.0,-1.1817437857851338,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43 - Benign ListaImagens\impetigo12 .jpg,0.0,0.0,0.0,0.12,0.0,0.08,0.0,0.28,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.04,0.0,0.0,-1.1817437857851338,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43 - Malignant ListaImagens\keratoacanthoma4.jpg,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.28,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.16,0.0,0.08,0.0,0.04,0.0,0.08,-1.1817437857851338,0.9230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44 - Benign ListaImagens\keratosis_seborrheic2.jpg,0.0,0.12,0.0,0.12,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.04,0.0,0.24,0.0,0.12,0.0,0.16,0.0,0.2,0.0,0.12,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,-1.1817437857851338,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45 - Malignant ListaImagens\lentigo_maligna-melanoma2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.4,-1.1817437857851338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46 - Benign ListaImagens\Leprosy_tuberculoid84.jpg,0.0,0.04,0.0,0.08,0.0,0.12,0.0,0.28,0.0,0.48,0.0,0.2,0.0,0.2,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.04,-1.1817437857851338,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46 - Malignant ListaImagens\squamous_cell_carcinoma12.jpg,0.0,0.08,0.0,0.08,0.0,0.4,0.0,0.36,0.0,0.08,0.0,0.12,0.0,0.28,0.0,0.12,0.0,0.0,0.0,0.16,0.0,0.12,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,-1.1817437857851338,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47 - Benign ListaImagens\lichen_planus-vesicular3.jpg,0.0,0.08,0.0,0.2,0.0,0.48,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.16,0.0,0.12,0.0,0.36,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,-1.1817437857851338,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47 - Malignant ListaImagens\squamous_cell_carcinoma42.jpg,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.16,0.0,0.08,0.0,0.08,0.0,0.04,-1.1817437857851338,0.8461538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48 - Malignant ListaImagens\squamous_cell_carcinoma67.jpg,0.0,0.12,0.0,0.24,0.0,0.28,0.0,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.24,0.0,0.24,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,-1.1817437857851338,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5 - benign blue naevus.jpg,0.0,0.08,0.0,0.12,0.0,0.04,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.04,0.0,0.08,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,-1.1817437857851338,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50 - Malignant ListaImagens\Melanoma43.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.44,-1.1817437857851338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52 - Benign ListaImagens\pityriasis_lichenoides_et_varioliformis_acuta19.jpg,0.0,0.08,0.0,0.2,0.0,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.28,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,-1.1817437857851338,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52 - Malignant ListaImagens\squamous_cell_carcinoma19.jpg,0.0,0.0,0.0,0.04,0.0,0.2,0.0,0.2,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,-1.1817437857851338,0.4615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53 - Benign ListaImagens\reiter's_syndrome41.jpg,0.0,0.0,0.0,0.04,0.0,0.2,0.0,0.16,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.16,0.0,0.08,0.0,0.08,0.0,0.0,-1.1817437857851338,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
